Document;Date;clean_sentence;Source;Recipient_Code;Recipient_Name;aid_type;recipient_type;Note
TikaRaporları2Kalkinma-Isbirligi-Icin-Tanimlar.pdf;;Söz konusu sorumluluklar kapsamında ABD, Truman Doktrini ve Marshall Yardımları olarak ifade edilen bir dizi politik ve ekonomik aygıt aracılığı ile Avrupa ülkelerine yardım ederken, Sovyetler Birliği teme- linde sosyalist bloku hedef alan bir ideolojik ve politik kutuplaşma stratejisi uygulamaya başlamıştır.31 1947 yılında ABD Başkanı Harry Truman tarafından açıklanan ve komünizm tehdidi altında bulunan ülkelere mali ve askerî yardım sağlamayı vaat eden Truman Doktrini kapsamında Yunanistan’a 300 milyon dolar, Türkiye’ye ise 100 milyon dolar tutarında destek sağlan- mıştır.;;350;Yunanistan;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Belirsiz;Drop
TikaRaporları2Kalkinma-Isbirligi-Icin-Tanimlar.pdf;;https://www.oecd.org/dac/dac-global-relations/2016_TUR- KISH_Joining%20the%20DAC.pdf KALKINMA İŞBİRLİĞİ İÇİN TANIMLAR, KAVRAMLAR, GÜNDEMLER DAC Üyeleri ve Üyelik Tarihleri Almanya - 1960 İsveç - 1965 Amerika Birleşik Devletleri - 1961 İsviçre - 1968 Avrupa Birliği - 1961 İtalya - 1960 Avustralya - 1966 İzlanda - 2013 Avusturya - 1965 Japonya - 1960 Belçika - 1960 Kanada - 1960 Birleşik Krallık - 1961 Litvanya - 2022 Çek Cumhuriyeti - 2013 Lüksemburg - 1992 Danimarka - 1963 Macaristan - 2016 Estonya - 2023 Norveç - 1962 Finlandiya - 1975 Polonya - 2013 Fransa - 1960 Portekiz - 1991 Güney Kore - 2010 Slovakya - 2013 Hollanda - 1960 Slovenya - 2013 İrlanda - 1985 Yeni Zelanda - 1973 İspanya - 1991 Yunanistan - 1999 DAC’ın Genişleme Süreci Uzun yıllar boyunca, başta kalkınmakta olan ülkeler olmak üzere çeşitli çevrelerden “ge- lişmekte olan ülkelerin gerçek sorunlarına çözüm getirmekte başarısız olan, izole bir yapı” olduğu yönünde eleştirilere maruz kalan DAC, kendisini yenilemek ve dışa açmak amacıyla bir atılım sergilemektedir.;;350;Yunanistan;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Belirsiz;Drop
TikaRaporları2Kalkinma-Isbirligi-Icin-Tanimlar.pdf;;Bu kapsamda, OECD’nin temel ortak (key part- ner) olarak belirlediği Brezilya, Çin Halk Cumhuriyeti, Endonezya, Hindistan ve Güney Afrika Cumhuriyeti’nin yanı sıra davetli kategorisinde yer alan Birleşik Arap Emirlikleri, Bulgaristan, Kolombiya, Kosta Rika, Letonya, Peru, Romanya ve Rusya Federasyonu’nun DAC’ın ve yardımcı organlarının toplantılarına davet edilmesi söz konusudur.;;355;Bulgaristan;;Belirsiz;Drop
TikaRaporları2Kalkinma-Isbirligi-Icin-Tanimlar.pdf;;Üye ülkeler şunlardır: OECD Üyesi Olanlar- Avrupa Birliği, Belçika, Çekya, Danimarka, Finlandiya, Fransa, Hollanda, Güney Kore, İngiltere, İrlanda, İspanya, İsrail, İsveç, İsviçre, İtalya, İzlanda, Japonya, Kolombiya, Kosta Rika, Lüksemburg, Meksika, Norveç, Portekiz, Slovakya, Slovenya, Şili, Türkiye, Yunanistan OECD Üyesi Olmayanlar- Arjantin, Brezilya, Çin, Dominik Cumhuriyeti, Ekvador, El Salvador, Endonezya, Fas, Fildişi Sahili, Gana, Guatemala, Güney Afrika, Hindistan, Kazakistan, Mısır, Morityus, Panama, Paraguay, Peru, Romanya, Ruanda, Senegal, Tayland, Togo, Tunus, Uruguay, Vietnam, Yeşil Burun Bu ülkeler merkezin çalışmaları ve bütçelerini ortak olarak belirleyip fonlamakta ve çeşitli zeminlerde eşit etkileşim içerisinde bulunmaktadırlar.;;350;Yunanistan;;Belirsiz;Drop
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;"Makedonya Debre Belediyesi Lisenin kapasitesinin arttırılarak şartlarının iyileştirilebilmesi amacıyla, eski eğitim
binasın yanında 5.400 metrekarelik alana sahip, 5 katlı 29 derslik ve fen bilimleri laboratuvarları ile kütüphane,
toplantı salonu ve idari ofislerden oluşan yeni lise binası inşaatı TİKA tarafından yapılmıştır.";Tika;343;Makedonya;Eğitim ve Kültürel Yardımlar;Yerel Yönetimler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;Makedonya’daki Sande Şteryoski İlköğretim Okulu bünyesinde bir anaokulunun bina inşası devam etmektedir.;Tika;343;Makedonya;Eğitim ve Kültürel Yardımlar;Yerel Yönetimler;Drop
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;"“Yerel Yönetimlerin Su, Atık Su ve Sulama Sistemleri Yönetimi” konusunda Arnavutluk, Bosna-Hersek, Karadağ,
Kazakistan, Makedonya, Romanya ve Somali yerel yönetimleri uzman personeline yönelik olarak Uluslararası Yerel
Yönetimler Eğitim ve Araştırma Merkezi (UYEM) bünyesinde;
“Yerel Yönetimlerde Alternatif Enerji Kaynakları ve Asfalt Çalışmaları” konusunda Moldova Cumhuriyeti Gagauz
Yeri yerel yöneticilerine yönelik UYEM bünyesinde;
“Yerel Yönetimlerin Basın ve Halkla İlişkiler Hizmetleri” konusunda Azerbaycan, Bosna-Hersek, Karadağ, Kazakistan,
Kırgızistan, Kosova, Kuzey Kıbrıs Türk Cumhuriyeti, Makedonya, Moğolistan ve Somali yerel yöneticilerine yönelik
İstanbul’da birer hafta olarak,
Türk Dünyası Belediyeler Birliği ve TİKA işbirliğinde gerçekleştirilen programa destek sağlamıştır.";Tika;343;Makedonya;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Yerel Yönetimler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;"Türkiye’nin iki taraflı resmi kalkınma yardımlarından en çok yararlanan ilk on ülke sırasıyla Suriye, Somali,
Filistin, Afganistan, Bosna-Hersek, Kırgızistan, Makedonya, Kazakistan, Azerbeycan ve Nijer olmuştur.";Tika;343;Makedonya;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2020;Makedonya’daki Sande Şteryoski İlköğretim Okulu bünyesinde bir anaokulunun bina inşası devam etmektedir.;;343;Makedonya;Eğitim ve Kültürel Yardımlar;Belirsiz;Iteration
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;Kaliteli bir sağlık hizmetinin verilebilmesi için Kosova Ştimle Aile Hekimliği’nin tıbbi cihaz ve malzeme ihtiyacı karşılanmıştır.;Tika;347;Kosova;İnsani Yardım;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;Acil Sağlık Eğitim Projesi (ASEP) Azerbaycan, Endonezya, Etiyopya, Gambiya, Kırgızistan, Nijer, Tacikistan, Kosova sağlık personeline 112 Ambulans Hizmetleri ve Afetlerde Sağlık Hizmetleri konularında eğitimler verilmiştir.;Tika;347;Kosova;İnsani Yardım;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;Çeşitli Ülkelerde Tedavi Desteği Sağlık alanında ikili anlaşmalar gereğince 2012-2016 yılları arasında Afganistan, Sudan, Yemen, Kosova, Azerbaycan, Arnavutluk, Nijer, Kırgızistan vatandaşlarından yıllık ortalama 2.000 civarı hastanın tedavisi ülkemizde gerçekleşti- rilmiştir.;Tika ;347;Kosova;İnsani Yardım;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;50 Suriye Cerablus Türk Hastanesi Sağlık alanında ikili anlaşmalar gereğince 2012-2016 yılları arasında Afganistan, Sudan, Yemen, Kosova, Azerbaycan, Arnavutluk, Nijer, Kırgızistan vatandaşlarından yıllık ortalama 2.000 civarı hastanın tedavisi ülkemizde gerçekleştirilmiştir.;;347;Kosova;;Belirsiz;Iteration
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2020;Arnavutluk, Bosna-Hersek, Karadağ, Kazakistan, Makedonya, Romanya ve Somali’den gelen uzmanların katılımıyla Türkiye’de düzenlenen “Yerel Yönetimlerin Su, Atık Su ve Sulama Sistemleri Yönetimi” bilgi ve tecrübe paylaşımı programına destek sağlanmıştır.;;343;Makedonya;İnsani Yardım;Belirsiz;Iteration
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;"TÜRKİYE KALKINMA YARDIMLARI RAPORU 2016 BELEDİYELERLE BİLGİ VE TECRÜBE PAYLAŞIMI “Yerel Yönetimlerin Su, Atık Su ve Sulama Sistemleri Yönetimi” konusunda Arnavutluk, Bosna-Hersek, Karadağ, Kazakistan, Makedonya, Romanya ve Somali yerel yönetimleri uzman personeline yönelik olarak Uluslararası Yerel Yönetimler Eğitim ve Araştırma Merkezi (UYEM) bünyesinde; “Yerel Yönetimlerde Alternatif Enerji Kaynakları ve Asfalt Çalışmaları” konusunda Moldova Cumhuriyeti Gagauz Yeri yerel yöneticilerine yönelik UYEM bünyesinde; “Yerel Yönetimlerin Basın ve Halkla İlişkiler Hizmetleri” konusunda Azerbaycan, Bosna-Hersek, Karadağ, Kazakistan, Kırgızistan, Kosova, Kuzey Kıbrıs Türk Cumhuriyeti, Makedonya, Moğolistan ve Somali yerel yöneticilerine yönelik İstanbul’da birer hafta olarak, Türk Dünyası Belediyeler Birliği ve TİKA işbirliğinde gerçekleştirilen programa destek sağlamıştır.";;347;Kosova;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Yerel Yönetimler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2020;"TÜRKİYE KALKINMA YARDIMLARI RAPORU 2016 BELEDİYELERLE BİLGİ VE TECRÜBE PAYLAŞIMI “Yerel Yönetimlerin Su, Atık Su ve Sulama Sistemleri Yönetimi” konusunda Arnavutluk, Bosna-Hersek, Karadağ, Kazakistan, Makedonya, Romanya ve Somali yerel yönetimleri uzman personeline yönelik olarak Uluslararası Yerel Yönetimler Eğitim ve Araştırma Merkezi (UYEM) bünyesinde; “Yerel Yönetimlerde Alternatif Enerji Kaynakları ve Asfalt Çalışmaları” konusunda Moldova Cumhuriyeti Gagauz Yeri yerel yöneticilerine yönelik UYEM bünyesinde; “Yerel Yönetimlerin Basın ve Halkla İlişkiler Hizmetleri” konusunda Azerbaycan, Bosna-Hersek, Karadağ, Kazakistan, Kırgızistan, Kosova, Kuzey Kıbrıs Türk Cumhuriyeti, Makedonya, Moğolistan ve Somali yerel yöneticilerine yönelik İstanbul’da birer hafta olarak, Türk Dünyası Belediyeler Birliği ve TİKA işbirliğinde gerçekleştirilen programa destek sağlamıştır.";;343;Makedonya;;Yerel Yönetimler;Iteration
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;Makedonya Plasnitsa Belediyesi yeni kamu hizmet binasına mobilya donanımı gerçekleştirilmiştir.;Tika;343;Makedonya;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Yerel Yönetimler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;Kosova Yüksek Yargı Heyeti Türkiye’ye çalışma ziyareti gerçekleştirmiştir.;Tika;347;Kosova;Eğitim ve Kültürel Yardımlar;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2020;"Bunlar; Bosna-Hersek’te Saraybosna Başçarşı Hoca Durak Cami, Travnik Alaca Cami, Gradişka Derviş Hanım Medresesi, Çayniçe Sinan Bey Cami, Foça Alaca Cami; Kosova’da Cakova Küçük Medrese ve Hadım Süleyman Ağa Kütüphanesi ve Yurt Binası, Priştina Alaaddin Cami, Vuçitrin Gazi Ali Bey Cami, Cakova Molla Yusuf Cami, Sefa Cami, Kusari Cami, Mitrovica Müezzin Muslihiddin Cami, Mamuşa Saat Kulesi; Makedonya’da Ohri Ali Paşa Cami, Üsküp İsa Bey Cami, Yahya Paşa Camii, , Manastır Hacı Mahmut Bey Cami, Manastır Haydar Kadı Cami; Kuzey Kıbrıs Türk Cumhuriyeti’nde Lefkoşa Selimiye Cami, Gazimagusa Lala Mustafa Paşa Cami ve Lefkoşa Dükkanlar Önü Cami.";;347;Kosova;;Belirsiz;Iteration
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2020;"Bunlar; Bosna-Hersek’te Saraybosna Başçarşı Hoca Durak Cami, Travnik Alaca Cami, Gradişka Derviş Hanım Medresesi, Çayniçe Sinan Bey Cami, Foça Alaca Cami; Kosova’da Cakova Küçük Medrese ve Hadım Süleyman Ağa Kütüphanesi ve Yurt Binası, Priştina Alaaddin Cami, Vuçitrin Gazi Ali Bey Cami, Cakova Molla Yusuf Cami, Sefa Cami, Kusari Cami, Mitrovica Müezzin Muslihiddin Cami, Mamuşa Saat Kulesi; Makedonya’da Ohri Ali Paşa Cami, Üsküp İsa Bey Cami, Yahya Paşa Camii, , Manastır Hacı Mahmut Bey Cami, Manastır Haydar Kadı Cami; Kuzey Kıbrıs Türk Cumhuriyeti’nde Lefkoşa Selimiye Cami, Gazimagusa Lala Mustafa Paşa Cami ve Lefkoşa Dükkanlar Önü Cami.";;343;Makedonya;;Belirsiz;Iteration
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;Türk Cumhuriyetleri ve Akraba Topluluklarının dış ticaret mevzuatlarının 84 dünya ekonomik sistemine entegre olması amacıyla gerçekleştirilen eğitim programlarından 2016 yılında Azerbay- can, Kırgızistan, Kosova, Kuzey Kıbrıs Türk Cumhuriyeti ve Moldova faydalanmıştır.;Tika;347;Kosova;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;"Yetim projeleri; Çad, Fildişi Sahilleri, Kamerun, Kosova, Pakistan, Yemen, Moğolistan, Irak, Somali ve Moritanya’da yetimlerin gıda ve giysi ihtiyacının karşılanması sağlanmıştır.";Tika;347;Kosova;İnsani Yardım;Sivil Toplum;
TikaRaporları2T%C3%BCrkiye%20Kalk%C4%B1nma%20Yard%C4%B1mlar%C4%B1%20Raporu%202016.pdf;2016;"Kumanya Dağıtımı Projeleri; Filistin, Irak, İran, Lübnan, Mısır, Suriye, Tunus, Ürdün, Yemen, Burkina Faso, Çad, Nijer, Sierra Leone, Gürcistan, Makedonya ve Uganda’da yaklaşık 15.000 aileye kumanya dağıtımı gerçekleştirilmiştir.";Tika ;343;Makedonya;İnsani Yardım;Sivil Toplum;
